parallel_id,region_id,region_exec,thread_id,team_size,requested_threads,start_ms,end_ms,elapsed_ms,codeptr,cpu_id,target_mb_percent,resource_applied,resctrl_enabled,region_wall_ms,resctrl_enable_ms,resctrl_disable_ms,resource_kind,target_l3_ways,target_l3_mask,mon_valid,mon_l3_domains,mon_start_llc_occupancy_bytes,mon_end_llc_occupancy_bytes,mon_llc_occupancy_delta_bytes,mon_start_mbm_total_bytes,mon_end_mbm_total_bytes,mon_mbm_total_delta_bytes,mon_start_mbm_local_bytes,mon_end_mbm_local_bytes,mon_mbm_local_delta_bytes,mon_start_mbm_remote_bytes,mon_end_mbm_remote_bytes,mon_mbm_remote_delta_bytes
2400,4,600,1,4,4,378915.765447,378915.792553,0.027106,0x4056a0,40,100.000000,1,1,0.052282,1.200000,0.800000,cat,14,7ffe,1,1,40460288,40460288,0,1030091177984,1030091177984,0,1030091177984,1030091177984,0,-1,-1,-1
2400,4,600,2,4,4,378915.754269,378915.781548,0.027279,0x4056a0,48,100.000000,1,1,0.052282,1.200000,0.800000,cat,14,7ffe,1,1,37937152,37937152,0,994200469504,994200469504,0,994200469504,994200469504,0,-1,-1,-1
2400,4,600,3,4,4,378915.745908,378915.765865,0.019957,0x4056a0,56,100.000000,1,1,0.052282,1.200000,0.800000,cat,1,1,1,1,2793472,2793472,0,643298844672,643298844672,0,643298844672,643298844672,0,-1,-1,-1
2401,5,600,0,4,4,378915.888257,378915.920627,0.032370,0x405707,32,100.000000,1,1,0.073168,1.200000,0.800000,cat,1,1,1,1,2252800,2252800,0,594299723776,594299723776,0,594299723776,594299723776,0,-1,-1,-1
2401,5,600,1,4,4,378915.895569,378915.940114,0.044545,0x405707,40,100.000000,1,1,0.073168,1.200000,0.800000,cat,14,7ffe,1,1,40460288,40550400,90112,1030091177984,1030091268096,90112,1030091177984,1030091268096,90112,-1,-1,-1
2401,5,600,2,4,4,378915.901626,378915.948641,0.047015,0x405707,48,100.000000,1,1,0.073168,1.200000,0.800000,cat,14,7ffe,1,1,37847040,37756928,-90112,994200559616,994200559616,0,994200559616,994200559616,0,-1,-1,-1
2401,5,600,3,4,4,378915.875473,378915.909546,0.034073,0x405707,56,100.000000,1,1,0.073168,1.200000,0.800000,cat,1,1,1,1,2793472,2793472,0,643298844672,643298844672,0,643298844672,643298844672,0,-1,-1,-1
2798,2,700,0,4,4,441196.741598,441824.485588,332.407364,0x405598,32,100.000000,1,1,629.698400,1.200000,0.800000,cat,1,1,1,1,2523136,2252800,540672,692522885120,693515558912,989880320,692522885120,693515558912,989880320,-1,-1,-1
2798,2,700,1,4,4,441196.739748,441826.438148,625.048894,0x405598,40,100.000000,1,1,629.698400,1.200000,0.800000,cat,14,7ffe,1,1,40640512,40099840,720896,1201289469952,1203025027072,1734295552,1201289469952,1203025027072,1734385664,-1,-1,-1
2798,2,700,2,4,4,441196.744229,441826.373421,625.586319,0x405598,48,100.000000,1,1,629.698400,1.200000,0.800000,cat,14,7ffe,1,1,37216256,37486592,3424256,1158518439936,1160201101312,1681129472,1158518439936,1160201101312,1680769024,-1,-1,-1
2798,2,700,3,4,4,441196.744500,441824.452905,316.475451,0x405598,56,100.000000,1,1,629.698400,1.200000,0.800000,cat,1,1,1,1,2793472,2973696,8019968,749521428480,750600790016,1076297728,749521428480,750600790016,1076658176,-1,-1,-1
2799,3,700,0,4,4,441826.576647,441826.985939,0.409292,0x4055f0,32,100.000000,1,1,0.525022,1.200000,0.800000,cat,1,1,1,1,2433024,2523136,90112,693515919360,693516730368,811008,693515919360,693516730368,811008,-1,-1,-1
