parallel_id,region_id,region_exec,thread_id,team_size,requested_threads,start_ms,end_ms,elapsed_ms,codeptr,cpu_id,target_mhz,measured_mhz,resource_applied,dvfs_enabled,region_wall_ms,dvfs_enable_ms,dvfs_disable_ms
3200,4,800,3,4,4,22314.523154,22314.618393,0.095239,0x405030,24,4800.000000,-1.000000,0,0,0.096362,1.200000,0.800000
3201,5,800,0,4,4,22314.631243,22314.651866,0.020623,0x405097,32,4800.000000,-1.000000,0,0,0.105671,1.200000,0.800000
3201,5,800,1,4,4,22314.631708,22314.663724,0.032016,0x405097,40,4800.000000,-1.000000,0,0,0.105671,1.200000,0.800000
3201,5,800,2,4,4,22314.632121,22314.736914,0.104793,0x405097,16,4800.000000,-1.000000,0,0,0.105671,1.200000,0.800000
3201,5,800,3,4,4,22314.631985,22314.735884,0.103899,0x405097,24,4800.000000,-1.000000,0,0,0.105671,1.200000,0.800000
3598,2,900,0,4,4,25083.213114,25110.133178,22.627514,0x404f28,0,1846.117424,1856.752007,1,1,27.016129,1.200000,0.800000
3598,2,900,1,4,4,25083.213252,25110.194734,26.296722,0x404f28,40,4800.000000,4299.490281,1,1,27.016129,1.200000,0.800000
3598,2,900,2,4,4,25083.213445,25110.225984,22.157661,0x404f28,16,824.568622,838.673586,1,1,27.016129,1.200000,0.800000
3598,2,900,3,4,4,25083.213029,25110.229158,21.849296,0x404f28,24,812.033170,839.217904,1,1,27.016129,1.200000,0.800000
3599,3,900,0,4,4,25110.366612,25110.512616,0.146004,0x404f80,0,4800.000000,-1.000000,0,0,0.223532,1.200000,0.800000
3599,3,900,1,4,4,25110.366853,25110.521178,0.154325,0x404f80,40,4800.000000,-1.000000,0,0,0.223532,1.200000,0.800000
3599,3,900,2,4,4,25110.367365,25110.590144,0.222779,0x404f80,16,4800.000000,-1.000000,0,0,0.223532,1.200000,0.800000
3599,3,900,3,4,4,25110.367285,25110.588245,0.220960,0x404f80,24,4800.000000,-1.000000,0,0,0.223532,1.200000,0.800000
3600,4,900,0,4,4,25110.644532,25110.693118,0.048586,0x405030,0,4800.000000,-1.000000,0,0,0.101835,1.200000,0.800000
3600,4,900,1,4,4,25110.645135,25110.673529,0.028394,0x405030,40,4800.000000,-1.000000,0,0,0.101835,1.200000,0.800000
3600,4,900,2,4,4,25110.645308,25110.745859,0.100551,0x405030,16,4800.000000,-1.000000,0,0,0.101835,1.200000,0.800000
3600,4,900,3,4,4,25110.645247,25110.746367,0.101120,0x405030,24,4800.000000,-1.000000,0,0,0.101835,1.200000,0.800000
3601,5,900,0,4,4,25110.785693,25110.827208,0.041515,0x405097,0,4800.000000,-1.000000,0,0,0.046915,1.200000,0.800000
3601,5,900,1,4,4,25110.785740,25110.816561,0.030821,0x405097,40,4800.000000,-1.000000,0,0,0.046915,1.200000,0.800000
3601,5,900,2,4,4,25110.786032,25110.832608,0.046576,0x405097,16,4800.000000,-1.000000,0,0,0.046915,1.200000,0.800000
3601,5,900,3,4,4,25110.786015,25110.832515,0.046500,0x405097,24,4800.000000,-1.000000,0,0,0.046915,1.200000,0.800000
3998,2,1000,0,4,4,27887.152639,27915.267198,22.178484,0x404f28,0,1839.956943,1857.463070,1,1,28.217506,1.200000,0.800000
3998,2,1000,1,4,4,27887.152301,27915.329402,27.497723,0x404f28,40,4800.000000,4061.953950,1,1,28.217506,1.200000,0.800000
3998,2,1000,2,4,4,27887.152398,27915.363624,21.938699,0x404f28,16,833.372937,838.900212,1,1,28.217506,1.200000,0.800000
3998,2,1000,3,4,4,27887.152161,27915.369667,21.793657,0x404f28,24,833.391102,839.300706,1,1,28.217506,1.200000,0.800000
3999,3,1000,0,4,4,27915.490936,27915.636126,0.145190,0x404f80,0,4800.000000,-1.000000,0,0,0.228452,1.200000,0.800000
3999,3,1000,1,4,4,27915.491240,27915.644054,0.152814,0x404f80,40,4800.000000,-1.000000,0,0,0.228452,1.200000,0.800000
3999,3,1000,2,4,4,27915.491736,27915.719388,0.227652,0x404f80,16,4800.000000,-1.000000,0,0,0.228452,1.200000,0.800000
3999,3,1000,3,4,4,27915.491757,27915.717485,0.225728,0x404f80,24,4800.000000,-1.000000,0,0,0.228452,1.200000,0.800000
4000,4,1000,0,4,4,27915.779018,27915.824498,0.045480,0x405030,0,4800.000000,-1.000000,0,0,0.059335,1.200000,0.800000
4000,4,1000,1,4,4,27915.778857,27915.806158,0.027301,0x405030,40,4800.000000,-1.000000,0,0,0.059335,1.200000,0.800000
4000,4,1000,2,4,4,27915.778794,27915.838129,0.059335,0x405030,16,4800.000000,-1.000000,0,0,0.059335,1.200000,0.800000
4000,4,1000,3,4,4,27915.778937,27915.837925,0.058988,0x405030,24,4800.000000,-1.000000,0,0,0.059335,1.200000,0.800000
4001,5,1000,0,4,4,27915.851216,27915.872847,0.021631,0x405097,0,4800.000000,-1.000000,0,0,0.031586,1.200000,0.800000
4001,5,1000,1,4,4,27915.851170,27915.882415,0.031245,0x405097,40,4800.000000,-1.000000,0,0,0.031586,1.200000,0.800000
4001,5,1000,2,4,4,27915.850977,27915.869995,0.019018,0x405097,16,4800.000000,-1.000000,0,0,0.031586,1.200000,0.800000
4001,5,1000,3,4,4,27915.850829,27915.869778,0.018949,0x405097,24,4800.000000,-1.000000,0,0,0.031586,1.200000,0.800000
4398,2,1100,0,4,4,30635.863813,30661.786197,19.190567,0x404f28,32,1898.862339,2142.770085,1,1,26.127754,1.200000,0.800000
4398,2,1100,1,4,4,30635.863348,30661.938374,25.150518,0x404f28,40,4800.000000,4326.091221,1,1,26.127754,1.200000,0.800000
4398,2,1100,2,4,4,30635.863282,30661.988409,22.316062,0x404f28,16,853.320918,840.201240,1,1,26.127754,1.200000,0.800000
4398,2,1100,3,4,4,30635.863102,30661.990856,22.116285,0x404f28,24,848.321708,837.133621,1,1,26.127754,1.200000,0.800000
4399,3,1100,0,4,4,30662.083403,30662.155462,0.072059,0x404f80,32,4800.000000,-1.000000,0,0,0.146659,1.200000,0.800000
4399,3,1100,1,4,4,30662.083796,30662.230062,0.146266,0x404f80,40,4800.000000,-1.000000,0,0,0.146659,1.200000,0.800000
4399,3,1100,2,4,4,30662.084229,30662.225998,0.141769,0x404f80,16,4800.000000,-1.000000,0,0,0.146659,1.200000,0.800000
4399,3,1100,3,4,4,30662.084281,30662.224302,0.140021,0x404f80,24,4800.000000,-1.000000,0,0,0.146659,1.200000,0.800000
4400,4,1100,0,4,4,30662.259777,30662.279742,0.019965,0x405030,32,4800.000000,-1.000000,0,0,0.027111,1.200000,0.800000
4400,4,1100,1,4,4,30662.259593,30662.286517,0.026924,0x405030,40,4800.000000,-1.000000,0,0,0.027111,1.200000,0.800000
4400,4,1100,2,4,4,30662.259514,30662.277942,0.018428,0x405030,16,4800.000000,-1.000000,0,0,0.027111,1.200000,0.800000
4400,4,1100,3,4,4,30662.259406,30662.277649,0.018243,0x405030,24,4800.000000,-1.000000,0,0,0.027111,1.200000,0.800000
4401,5,1100,0,4,4,30662.298683,30662.320197,0.021514,0x405097,32,4800.000000,-1.000000,0,0,0.031453,1.200000,0.800000
4401,5,1100,1,4,4,30662.298632,30662.329852,0.031220,0x405097,40,4800.000000,-1.000000,0,0,0.031453,1.200000,0.800000
4401,5,1100,2,4,4,30662.298473,30662.317005,0.018532,0x405097,16,4800.000000,-1.000000,0,0,0.031453,1.200000,0.800000
4401,5,1100,3,4,4,30662.298399,30662.316869,0.018470,0x405097,24,4800.000000,-1.000000,0,0,0.031453,1.200000,0.800000
4798,2,1200,0,4,4,33296.874153,33322.194957,19.942385,0x404f28,32,1851.753740,1934.028484,1,1,25.436325,1.200000,0.800000
4798,2,1200,1,4,4,33296.873596,33322.251613,24.314057,0x404f28,40,4800.000000,4336.526744,1,1,25.436325,1.200000,0.800000
4798,2,1200,2,4,4,33296.873704,33322.306602,22.444853,0x404f28,16,881.765544,820.196498,1,1,25.436325,1.200000,0.800000
4798,2,1200,3,4,4,33296.873416,33322.309741,22.255104,0x404f28,24,870.658474,820.373388,1,1,25.436325,1.200000,0.800000
4799,3,1200,0,4,4,33322.429902,33322.568449,0.138547,0x404f80,32,4800.000000,-1.000000,0,0,0.223867,1.200000,0.800000
4799,3,1200,1,4,4,33322.430134,33322.572883,0.142749,0x404f80,40,4800.000000,-1.000000,0,0,0.223867,1.200000,0.800000
4799,3,1200,2,4,4,33322.430740,33322.653769,0.223029,0x404f80,16,4800.000000,-1.000000,0,0,0.223867,1.200000,0.800000
4799,3,1200,3,4,4,33322.430612,33322.652443,0.221831,0x404f80,24,4800.000000,-1.000000,0,0,0.223867,1.200000,0.800000
4800,4,1200,0,4,4,33322.730233,33322.776183,0.045950,0x405030,32,4800.000000,-1.000000,0,0,0.096469,1.200000,0.800000
4800,4,1200,1,4,4,33322.730259,33322.757996,0.027737,0x405030,40,4800.000000,-1.000000,0,0,0.096469,1.200000,0.800000
4800,4,1200,2,4,4,33322.730754,33322.826675,0.095921,0x405030,16,4800.000000,-1.000000,0,0,0.096469,1.200000,0.800000
4800,4,1200,3,4,4,33322.730206,33322.826002,0.095796,0x405030,24,4800.000000,-1.000000,0,0,0.096469,1.200000,0.800000
4801,5,1200,0,4,4,33322.852258,33322.896444,0.044186,0x405097,32,4800.000000,-1.000000,0,0,0.050615,1.200000,0.800000
4801,5,1200,1,4,4,33322.852755,33322.884864,0.032109,0x405097,40,4800.000000,-1.000000,0,0,0.050615,1.200000,0.800000
4801,5,1200,2,4,4,33322.852966,33322.902873,0.049907,0x405097,16,4800.000000,-1.000000,0,0,0.050615,1.200000,0.800000
4801,5,1200,3,4,4,33322.853043,33322.902755,0.049712,0x405097,24,4800.000000,-1.000000,0,0,0.050615,1.200000,0.800000
5198,2,1300,0,4,4,35884.402463,35909.267584,17.166558,0x404f28,32,1913.272359,2255.246256,1,1,24.964186,1.200000,0.800000
5198,2,1300,1,4,4,35884.402413,35909.343813,24.310056,0x404f28,40,4800.000000,4142.276463,1,1,24.964186,1.200000,0.800000
5198,2,1300,2,4,4,35884.402338,35909.361465,19.787876,0x404f28,16,916.111115,942.112371,1,1,24.964186,1.200000,0.800000
5198,2,1300,3,4,4,35884.402086,35909.366272,19.520461,0x404f28,24,911.477177,941.027772,1,1,24.964186,1.200000,0.800000
