parallel_id,region_id,region_exec,thread_id,team_size,requested_threads,start_ms,end_ms,elapsed_ms,codeptr,cpu_id,target_mb_percent,resource_applied,resctrl_enabled,region_wall_ms,resctrl_enable_ms,resctrl_disable_ms,resource_kind,target_l3_ways,target_l3_mask,mon_valid,mon_l3_domains,mon_start_llc_occupancy_bytes,mon_end_llc_occupancy_bytes,mon_llc_occupancy_delta_bytes,mon_start_mbm_total_bytes,mon_end_mbm_total_bytes,mon_mbm_total_delta_bytes,mon_start_mbm_local_bytes,mon_end_mbm_local_bytes,mon_mbm_local_delta_bytes,mon_start_mbm_remote_bytes,mon_end_mbm_remote_bytes,mon_mbm_remote_delta_bytes
3200,4,800,2,4,4,252323.581451,252323.621020,0.039569,0x4056d3,48,100.000000,1,1,0.065476,1.200000,0.800000,cat,15,7fff,1,1,30367744,30367744,0,276466409472,276466499584,90112,276466409472,276466499584,90112,-1,-1,-1
3200,4,800,3,4,4,252323.563165,252323.590819,0.027654,0x4056d3,56,100.000000,1,1,0.065476,1.200000,0.800000,cat,1,1,1,1,1982464,1982464,0,379845959680,379845959680,0,379845959680,379845959680,0,-1,-1,-1
3201,5,800,0,4,4,252323.711005,252323.732030,0.021025,0x40573a,0,100.000000,1,1,0.053061,1.200000,0.800000,cat,1,1,1,1,1622016,1802240,180224,369677631488,369677631488,0,369677631488,369677631488,0,-1,-1,-1
3201,5,800,1,4,4,252323.693225,252323.725953,0.032728,0x40573a,40,100.000000,1,1,0.053061,1.200000,0.800000,cat,15,7fff,1,1,30728192,30638080,-90112,264048795648,264048885760,90112,264048795648,264048885760,90112,-1,-1,-1
3201,5,800,2,4,4,252323.703200,252323.736240,0.033040,0x40573a,48,100.000000,1,1,0.053061,1.200000,0.800000,cat,15,7fff,1,1,30187520,30277632,90112,276466589696,276466589696,0,276466589696,276466589696,0,-1,-1,-1
3201,5,800,3,4,4,252323.683179,252323.702947,0.019768,0x40573a,56,100.000000,1,1,0.053061,1.200000,0.800000,cat,1,1,1,1,1982464,1892352,-90112,379845959680,379846049792,90112,379845959680,379846049792,90112,-1,-1,-1
3598,2,900,0,4,4,283606.209142,283923.694341,166.727150,0x4055d2,0,100.000000,1,1,318.149142,1.200000,0.800000,cat,1,1,1,1,3424256,1531904,5496832,415680708608,416145776640,461373440,415680708608,416145776640,461193216,-1,-1,-1
3598,2,900,1,4,4,283606.180766,283924.326146,313.710104,0x4055d2,40,100.000000,1,1,318.149142,1.200000,0.800000,cat,15,7fff,1,1,29917184,30277632,360448,296928231424,297252995072,323952640,296928231424,297252995072,323952640,-1,-1,-1
3598,2,900,2,4,4,283606.177370,283924.260057,313.672601,0x4055d2,48,100.000000,1,1,318.149142,1.200000,0.800000,cat,15,7fff,1,1,31088640,30638080,901120,310820888576,311163674624,342245376,310820888576,311163674624,342245376,-1,-1,-1
3598,2,900,3,4,4,283606.177004,283923.682691,162.490116,0x4055d2,56,100.000000,1,1,318.149142,1.200000,0.800000,cat,1,1,1,1,1351680,1622016,5316608,426970390528,427447083008,473808896,426970390528,427447083008,473808896,-1,-1,-1
3599,3,900,0,4,4,283924.507287,283924.841288,0.334001,0x405623,0,100.000000,1,1,0.419786,1.200000,0.800000,cat,1,1,1,1,2883584,2523136,-360448,416146677760,416146948096,270336,416146677760,416146948096,270336,-1,-1,-1
3599,3,900,1,4,4,283924.439550,283924.827000,0.387450,0x405623,40,100.000000,1,1,0.419786,1.200000,0.800000,cat,15,7fff,1,1,30457856,29827072,-630784,297253085184,297253896192,811008,297253355520,297253896192,540672,-1,-1,-1
3599,3,900,2,4,4,283924.471529,283924.859336,0.387807,0x405623,48,100.000000,1,1,0.419786,1.200000,0.800000,cat,15,7fff,1,1,30457856,30367744,-90112,311163764736,311164125184,360448,311163764736,311164125184,360448,-1,-1,-1
