parallel_id,region_id,region_exec,thread_id,team_size,requested_threads,start_ms,end_ms,elapsed_ms,codeptr,cpu_id,target_mb_percent,resource_applied,resctrl_enabled,region_wall_ms,resctrl_enable_ms,resctrl_disable_ms,resource_kind,target_l3_ways,target_l3_mask,mon_valid,mon_l3_domains,mon_start_llc_occupancy_bytes,mon_end_llc_occupancy_bytes,mon_llc_occupancy_delta_bytes,mon_start_mbm_total_bytes,mon_end_mbm_total_bytes,mon_mbm_total_delta_bytes,mon_start_mbm_local_bytes,mon_end_mbm_local_bytes,mon_mbm_local_delta_bytes,mon_start_mbm_remote_bytes,mon_end_mbm_remote_bytes,mon_mbm_remote_delta_bytes
4400,4,1100,3,4,4,347206.921871,347206.947161,0.025290,0x4056d3,56,100.000000,1,1,0.066820,1.200000,0.800000,cat,1,1,1,1,2703360,2703360,0,524386959360,524386959360,0,524386959360,524386959360,0,-1,-1,-1
4401,5,1100,0,4,4,347207.051222,347207.072083,0.020861,0x40573a,0,100.000000,1,1,0.048200,1.200000,0.800000,cat,1,1,1,1,2523136,2523136,0,470355353600,470355353600,0,470355353600,470355353600,0,-1,-1,-1
4401,5,1100,1,4,4,347207.066319,347207.099422,0.033103,0x40573a,40,100.000000,1,1,0.048200,1.200000,0.800000,cat,7,fe,1,1,30818304,30998528,180224,363498291200,363498471424,180224,363498381312,363498471424,90112,-1,-1,-1
4401,5,1100,2,4,4,347207.055099,347207.086391,0.031292,0x40573a,48,100.000000,1,1,0.048200,1.200000,0.800000,cat,7,7f00,1,1,29196288,29466624,270336,239175720960,239175720960,0,239175720960,239175720960,0,-1,-1,-1
4401,5,1100,3,4,4,347207.059084,347207.078763,0.019679,0x40573a,56,100.000000,1,1,0.048200,1.200000,0.800000,cat,1,1,1,1,2703360,2703360,0,524386959360,524386959360,0,524386959360,524386959360,0,-1,-1,-1
4798,2,1200,0,4,4,378617.870939,378940.063314,171.059712,0x4055d2,0,100.000000,1,1,322.841694,1.200000,0.800000,cat,1,1,1,1,2883584,2433024,-90112,512736829440,513168375808,431185920,512736829440,513168375808,431005696,-1,-1,-1
4798,2,1200,1,4,4,378617.872029,378940.695953,320.984332,0x4055d2,40,100.000000,1,1,322.841694,1.200000,0.800000,cat,7,fe,1,1,30547968,30277632,1081344,395850121216,396183715840,333414400,395850121216,396183715840,333324288,-1,-1,-1
4798,2,1200,2,4,4,378617.860066,378940.646906,313.223345,0x4055d2,48,100.000000,1,1,322.841694,1.200000,0.800000,cat,7,7f00,1,1,29466624,28835840,-180224,260531904512,260745650176,213745664,260531904512,260745650176,213565440,-1,-1,-1
4798,2,1200,3,4,4,378617.854259,378940.036137,163.459281,0x4055d2,56,100.000000,1,1,322.841694,1.200000,0.800000,cat,1,1,1,1,2703360,2703360,450560,571642593280,572120006656,477233152,571642593280,572120006656,477323264,-1,-1,-1
4799,3,1200,0,4,4,378940.804667,378941.095101,0.290434,0x405623,0,100.000000,1,1,0.394492,1.200000,0.800000,cat,1,1,1,1,2523136,2342912,-180224,513168646144,513169186816,540672,513168646144,513169186816,540672,-1,-1,-1
4799,3,1200,1,4,4,378940.827749,378941.199042,0.371293,0x405623,40,100.000000,1,1,0.394492,1.200000,0.800000,cat,7,fe,1,1,30277632,30728192,450560,396183715840,396184346624,630784,396183715840,396184346624,630784,-1,-1,-1
4799,3,1200,2,4,4,378940.835188,378941.199159,0.363971,0x405623,48,100.000000,1,1,0.394492,1.200000,0.800000,cat,7,7f00,1,1,29016064,29286400,270336,260745650176,260745920512,270336,260745650176,260745920512,270336,-1,-1,-1
4799,3,1200,3,4,4,378940.814265,378941.097466,0.283201,0x405623,56,100.000000,1,1,0.394492,1.200000,0.800000,cat,1,1,1,1,2703360,2883584,180224,572120006656,572120547328,540672,572120006656,572120637440,630784,-1,-1,-1
4800,4,1200,0,4,4,378941.304890,378941.332618,0.027728,0x4056d3,0,100.000000,1,1,0.062859,1.200000,0.800000,cat,1,1,1,1,2342912,2342912,0,513169727488,513169727488,0,513169727488,513169727488,0,-1,-1,-1
4800,4,1200,1,4,4,378941.321686,378941.361583,0.039897,0x4056d3,40,100.000000,1,1,0.062859,1.200000,0.800000,cat,7,fe,1,1,30818304,30818304,0,396184346624,396184346624,0,396184346624,396184346624,0,-1,-1,-1
4800,4,1200,2,4,4,378941.328356,378941.367749,0.039393,0x4056d3,48,100.000000,1,1,0.062859,1.200000,0.800000,cat,7,7f00,1,1,29466624,29466624,0,260745920512,260745920512,0,260745920512,260745920512,0,-1,-1,-1
4800,4,1200,3,4,4,378941.313118,378941.346599,0.033481,0x4056d3,56,100.000000,1,1,0.062859,1.200000,0.800000,cat,1,1,1,1,2883584,2883584,0,572120727552,572120727552,0,572120727552,572120727552,0,-1,-1,-1
4801,5,1200,0,4,4,378941.441832,378941.462134,0.020302,0x40573a,0,100.000000,1,1,0.044934,1.200000,0.800000,cat,1,1,1,1,2252800,2252800,0,513169907712,513169907712,0,513169907712,513169997824,90112,-1,-1,-1
4801,5,1200,1,4,4,378941.446475,378941.478056,0.031581,0x40573a,40,100.000000,1,1,0.044934,1.200000,0.800000,cat,7,fe,1,1,30728192,30818304,90112,396184346624,396184346624,0,396184346624,396184346624,0,-1,-1,-1
4801,5,1200,2,4,4,378941.456034,378941.486766,0.030732,0x40573a,48,100.000000,1,1,0.044934,1.200000,0.800000,cat,7,7f00,1,1,29466624,29556736,90112,260745920512,260745920512,0,260745920512,260745920512,0,-1,-1,-1
4801,5,1200,3,4,4,378941.449841,378941.469504,0.019663,0x40573a,56,100.000000,1,1,0.044934,1.200000,0.800000,cat,1,1,1,1,2883584,2793472,-90112,572120727552,572120817664,90112,572120727552,572120817664,90112,-1,-1,-1
5198,2,1300,0,4,4,410033.588395,410348.715939,167.599343,0x4055d2,32,100.000000,1,1,315.797188,1.200000,0.800000,cat,1,1,1,1,2793472,2433024,90112,555484160000,555914985472,428572672,555484250112,555914985472,428122112,-1,-1,-1
5198,2,1300,1,4,4,410033.571799,410349.354333,313.634447,0x4055d2,40,100.000000,1,1,315.797188,1.200000,0.800000,cat,7,fe,1,1,31178752,30097408,270336,428641337344,428972408832,330711040,428641337344,428972408832,330620928,-1,-1,-1
5198,2,1300,2,4,4,410033.562407,410349.290675,309.626129,0x4055d2,48,100.000000,1,1,315.797188,1.200000,0.800000,cat,7,7f00,1,1,29646848,29646848,270336,281929449472,282152206336,222666752,281929449472,282152206336,222576640,-1,-1,-1
5198,2,1300,3,4,4,410033.557145,410348.682657,160.821579,0x4055d2,56,100.000000,1,1,315.797188,1.200000,0.800000,cat,1,1,1,1,2973696,1892352,180224,619303100416,619776098304,472547328,619303100416,619776098304,472547328,-1,-1,-1
5199,3,1300,0,4,4,410349.462260,410349.767737,0.305477,0x405623,32,100.000000,1,1,0.403905,1.200000,0.800000,cat,1,1,1,1,2523136,2613248,90112,555915255808,555915886592,630784,555915255808,555915886592,630784,-1,-1,-1
5199,3,1300,1,4,4,410349.483999,410349.866165,0.382166,0x405623,40,100.000000,1,1,0.403905,1.200000,0.800000,cat,7,fe,1,1,30277632,30818304,540672,428972408832,428972859392,450560,428972408832,428972859392,450560,-1,-1,-1
5199,3,1300,2,4,4,410349.494126,410349.863198,0.369072,0x405623,48,100.000000,1,1,0.403905,1.200000,0.800000,cat,7,7f00,1,1,29736960,29917184,180224,282152206336,282152656896,450560,282152206336,282152656896,450560,-1,-1,-1
5199,3,1300,3,4,4,410349.470442,410349.760936,0.290494,0x405623,56,100.000000,1,1,0.403905,1.200000,0.800000,cat,1,1,1,1,2162688,2523136,360448,619776098304,619776729088,630784,619776098304,619776729088,630784,-1,-1,-1
5200,4,1300,0,4,4,410349.972798,410350.001673,0.028875,0x4056d3,32,100.000000,1,1,0.067213,1.200000,0.800000,cat,1,1,1,1,2703360,2703360,0,555916337152,555916427264,90112,555916337152,555916427264,90112,-1,-1,-1
5200,4,1300,1,4,4,410349.999284,410350.040011,0.040727,0x4056d3,40,100.000000,1,1,0.067213,1.200000,0.800000,cat,7,fe,1,1,30818304,30908416,90112,428972859392,428972859392,0,428972859392,428972859392,0,-1,-1,-1
5200,4,1300,2,4,4,410349.993510,410350.033905,0.040395,0x4056d3,48,100.000000,1,1,0.067213,1.200000,0.800000,cat,7,7f00,1,1,30007296,30007296,0,282152656896,282152656896,0,282152656896,282152656896,0,-1,-1,-1
