parallel_id,region_id,region_exec,thread_id,team_size,requested_threads,start_ms,end_ms,elapsed_ms,codeptr,cpu_id,target_mb_percent,resource_applied,resctrl_enabled,region_wall_ms,resctrl_enable_ms,resctrl_disable_ms,resource_kind,target_l3_ways,target_l3_mask,mon_valid,mon_l3_domains,mon_start_llc_occupancy_bytes,mon_end_llc_occupancy_bytes,mon_llc_occupancy_delta_bytes,mon_start_mbm_total_bytes,mon_end_mbm_total_bytes,mon_mbm_total_delta_bytes,mon_start_mbm_local_bytes,mon_end_mbm_local_bytes,mon_mbm_local_delta_bytes,mon_start_mbm_remote_bytes,mon_end_mbm_remote_bytes,mon_mbm_remote_delta_bytes
400,4,100,2,4,4,507.372464,507.411799,0.039335,0x4056d3,48,100.000000,1,1,0.058919,1.200000,0.800000,cat,15,7fff,1,1,360448,450560,90112,12615680,12705792,90112,12615680,12705792,90112,-1,-1,-1
400,4,100,3,4,4,507.375193,507.409497,0.034304,0x4056d3,56,100.000000,1,1,0.058919,1.200000,0.800000,cat,1,1,1,1,90112,90112,0,9281536,9281536,0,9281536,9281536,0,-1,-1,-1
401,5,100,0,4,4,507.486733,507.507501,0.020768,0x40573a,32,100.000000,1,1,0.048506,1.200000,0.800000,cat,1,1,1,1,1171456,1171456,0,96149504,96149504,0,96149504,96149504,0,-1,-1,-1
401,5,100,1,4,4,507.504445,507.535239,0.030794,0x40573a,40,100.000000,1,1,0.048506,1.200000,0.800000,cat,15,7fff,1,1,450560,630784,180224,6848512,6848512,0,6848512,6848512,0,-1,-1,-1
401,5,100,2,4,4,507.498903,507.531424,0.032521,0x40573a,48,100.000000,1,1,0.048506,1.200000,0.800000,cat,15,7fff,1,1,450560,360448,-90112,12705792,12705792,0,12705792,12705792,0,-1,-1,-1
401,5,100,3,4,4,507.496899,507.517351,0.020452,0x40573a,56,100.000000,1,1,0.048506,1.200000,0.800000,cat,1,1,1,1,90112,90112,0,9281536,9281536,0,9281536,9281536,0,-1,-1,-1
798,2,200,0,4,4,977.375545,983.186726,3.188375,0x4055d2,32,100.000000,1,1,5.857335,1.200000,0.800000,cat,1,1,1,1,1171456,1982464,720896,185540608,185810944,270336,185540608,185810944,270336,-1,-1,-1
798,2,200,1,4,4,977.354214,983.191774,3.940861,0x4055d2,40,100.000000,1,1,5.857335,1.200000,0.800000,cat,15,7fff,1,1,270336,180224,90112,8650752,8650752,0,8650752,8650752,0,-1,-1,-1
798,2,200,2,4,4,977.343920,983.191460,3.952652,0x4055d2,48,100.000000,1,1,5.857335,1.200000,0.800000,cat,15,7fff,1,1,540672,540672,90112,19193856,19464192,270336,19193856,19464192,270336,-1,-1,-1
798,2,200,3,4,4,977.334439,983.183434,3.226868,0x4055d2,56,100.000000,1,1,5.857335,1.200000,0.800000,cat,1,1,1,1,90112,90112,0,18022400,18112512,90112,18022400,18112512,90112,-1,-1,-1
799,3,200,0,4,4,983.287268,983.441783,0.154515,0x405623,32,100.000000,1,1,0.214142,1.200000,0.800000,cat,1,1,1,1,1802240,1982464,180224,185991168,185991168,0,185991168,185991168,0,-1,-1,-1
