region_id,region,region_exec,measure_wall_ms,resctrl_wall_ms,delta_wall_ms,delta_wall_pct,measure_max_thread_ms,resctrl_max_thread_ms,delta_max_thread_ms,measure_mean_thread_ms,resctrl_mean_thread_ms,delta_mean_thread_ms,measure_imbalance_ms,resctrl_imbalance_ms,delta_imbalance_ms,measure_llc_miss_rate,resctrl_llc_miss_rate,delta_llc_miss_rate_pct_point,resctrl_target_mean,resctrl_target_min,resctrl_target_max,resctrl_applied_threads,resctrl_enabled_threads
2,heat_update,1600,97.87074700000812,99.71214300001157,1.8413960000034422,1.881456979176106,97.342133,93.736152,-3.605981,78.1804910625,86.5279283125,8.347437249999999,46.037848000000004,33.407146000000004,-12.630702,0.6745225277830998,0.7076473261647096,3.3124798381609755,72.5,30.0,100.0,16,16
2,heat_update,1700,94.85034000000451,98.6861729999946,3.835832999990089,4.044089878844827,94.335585,91.728959,-2.6066259999999914,76.75297462500001,85.609374,8.856399374999995,43.250308,26.703163000000004,-16.547144999999993,0.6748493232488528,0.7106260420162018,3.5776718767349003,72.5,30.0,100.0,16,16
2,heat_update,1800,93.01621899998281,96.19816299999366,3.1819440000108443,3.4208485726682056,92.443155,88.756337,-3.6868180000000024,75.6285659375,83.995988625,8.367422687499996,41.610485000000004,24.448935000000006,-17.16155,0.6766124582549878,0.7141040922310306,3.7491633976042715,72.5,30.0,100.0,16,16
2,heat_update,1900,88.44873200001894,94.25430999998935,5.80557799997041,6.563777533825095,88.07227,87.046237,-1.0260329999999982,73.5659125,81.201424625,7.635512125000005,37.823145000000004,28.311170000000004,-9.511975,0.678380535743383,0.7206684039369896,4.228786819360664,73.75,40.0,100.0,16,16
2,heat_update,2000,85.32031799998367,90.62837699998636,5.308059000002686,6.221330539349023,84.74169,84.523068,-0.21862200000001053,72.1379776875,78.3637923125,6.225814624999998,34.935663000000005,25.826834999999996,-9.10882800000001,0.6827343153283094,0.7294976648272172,4.676334949890782,76.25,40.0,100.0,16,16
3,importance,100,0.2841450000014447,0.3667369999966468,0.08259199999520206,29.066849669986144,0.283614,0.365755,0.08214100000000002,0.2047576875,0.2322825625,0.027524875000000004,0.17251399999999997,0.230761,0.05824700000000002,0.7063184076135801,0.6983505299361269,-0.7967877677453217,77.5,50.0,100.0,0,0
3,importance,200,0.306561999997939,0.37703500000498025,0.07047300000704126,22.988172052477168,0.304752,0.375411,0.07065899999999997,0.220892125,0.2397126875,0.0188205625,0.17762500000000003,0.238402,0.06077699999999997,0.7122160211962343,0.696633994808437,-1.5582026387797265,67.5,30.0,100.0,0,0
3,importance,300,0.29620599999907427,0.37717500000144355,0.08096900000236928,27.335367954269103,0.29522,0.37572,0.08050000000000002,0.2127163125,0.2361546875,0.023438374999999984,0.17604999999999998,0.24063,0.06458000000000003,0.707559835518223,0.6993174326432368,-0.8242402874986232,62.5,20.0,100.0,0,0
3,importance,400,0.2925329999998212,0.30405700000119396,0.01152400000137277,3.939384616908114,0.292309,0.301897,0.009588000000000041,0.212497875,0.2202670625,0.007769187499999997,0.169012,0.17870000000000003,0.00968800000000003,0.7082589269959132,0.6978067749861742,-1.0452152009739035,60.625,20.0,100.0,0,0
3,importance,500,0.292474999994738,0.3812519999919459,0.0887769999972079,30.353705444501273,0.291463,0.380571,0.08910799999999997,0.209066625,0.2453154375,0.036248812500000005,0.17955600000000002,0.244067,0.06451099999999999,0.7005368776216109,0.6937332357961473,-0.6803641825463558,60.0,20.0,100.0,0,0
